DATAFLOW,LAST UPDATE,freq,unit,tenure,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MK,2019,61.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MK,2020,36.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MK,2021,37.9,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MK,2022,49.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MK,2023,48.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2005,4.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2006,4.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2007,27.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2008,32.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2009,31.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2010,28.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2011,30.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2012,21.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2013,25.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2014,22.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2015,14.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2016,22.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2017,13.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2018,12.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2019,17.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2020,13.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2021,13.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2022,18.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2023,25.5,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,MT,2024,19.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2005,23.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2006,25.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2007,28.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2008,20.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2009,17.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2010,16.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2011,18.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2012,19.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2013,23.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2014,24.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2015,25.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2016,28.0,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2017,26.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2018,25.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2019,27.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2020,22.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2021,40.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2022,41.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2023,47.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2024,43.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NL,2025,39.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2004,25.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2005,2.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2006,30.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2007,33.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2008,30.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2009,28.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2010,27.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2011,27.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2012,29.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2013,28.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2014,34.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2015,36.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2016,33.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2017,32.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2018,35.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2019,32.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2020,30.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2021,25.9,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2022,30.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2023,29.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,NO,2024,26.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2007,32.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2008,26.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2009,32.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2010,37.3,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2011,27.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2012,27.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2013,28.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2014,25.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2015,26.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2016,24.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2017,23.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2018,26.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2019,26.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2020,19.7,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2021,20.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2022,18.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2023,17.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PL,2024,15.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2005,22.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2007,23.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2008,18.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2009,19.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2010,17.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2011,25.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2012,35.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2013,35.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2014,33.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2015,35.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2016,31.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2017,28.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2018,25.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2019,26.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2020,19.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2021,26.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2022,29.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2023,27.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2024,30.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,PT,2025,27.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2007,52.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2008,74.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2009,55.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2010,65.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2011,65.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2012,72.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2013,54.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2014,42.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2015,45.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2016,36.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2017,60.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2018,46.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2019,39.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2020,41.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2021,39.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2022,42.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2023,44.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2024,28.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RO,2025,56.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2013,62.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2014,67.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2015,65.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2016,70.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2017,63.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2018,71.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2019,57.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2020,63.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2021,47.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2022,49.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2023,49.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,RS,2024,36.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2004,18.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2005,20.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2006,23.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2007,20.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2008,19.7,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2009,20.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2010,15.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2011,18.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2012,17.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2013,18.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2014,17.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2015,18.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2016,18.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2017,19.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2018,18.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2019,19.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2020,18.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2021,18.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2022,17.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2023,19.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2024,17.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SE,2025,18.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2005,1.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2006,11.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2007,25.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2008,15.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2009,13.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2010,14.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2011,18.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2012,26.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2013,25.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2014,27.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2015,25.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2016,29.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2017,24.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2018,21.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2019,19.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2020,18.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2021,17.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2022,17.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2023,17.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2024,16.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SI,2025,19.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2005,23.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2006,20.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2007,35.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2008,11.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2009,13.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2010,12.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2011,12.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2012,15.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2013,12.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2014,14.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2015,8.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2016,13.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2017,20.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2018,19.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2019,16.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2020,15.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2021,33.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2022,12.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2023,24.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,SK,2024,29.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2006,44.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2007,37.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2008,41.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2009,42.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2010,41.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2011,40.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2012,37.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2013,44.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2014,39.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2015,36.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2016,34.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2017,32.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2018,32.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2019,33.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2020,29.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2021,34.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2022,33.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2023,44.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2024,47.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,TR,2025,34.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2005,32.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2006,38.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2007,42.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2008,39.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2009,40.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2010,46.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2011,45.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2012,23.8,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2013,25.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2014,34.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2015,37.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2016,35.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2017,38.6,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,UK,2018,37.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_MKT,XK,2018,80.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,TOTAL,AL,2017,9.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,TOTAL,AL,2018,6.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,TOTAL,AL,2019,5.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,TOTAL,AL,2020,3.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,TOTAL,AL,2021,3.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,TOTAL,AL,2022,2.8,,
